,Symbol,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,ETF,NextShares
4389,SPC,CrossingBridge Pre-Merger SPAC ETF,G,N,N,100,Y,N
4390,SPCB,"SuperCom, Ltd. - Ordinary Shares",S,N,N,100,N,N
4391,SPCT,Liberty One Spectrum ETF,G,N,N,100,Y,N
4392,SPCX,SPAC and New Issue ETF,G,N,N,100,Y,N
4393,SPEG,Silver Pegasus Acquisition Corp - Class A Ordinary Shares,G,N,N,100,N,N
4394,SPEGR,Silver Pegasus Acquisition Corp - Rights,G,N,N,100,N,N
4395,SPEGU,Silver Pegasus Acquisition Corp - Unit,G,N,N,100,N,N
4396,SPFI,"South Plains Financial, Inc. - Common Stock",Q,N,N,100,N,N
4397,SPHL,Springview Holdings Ltd - Ordinary shares,S,N,N,100,N,N
4398,SPIT,F/m Emerald Special Situations ETF,G,N,N,100,Y,N
4399,SPKL,Spark I Acquisition Corp. - Class A Ordinary Share,G,N,N,100,N,N
4400,SPKLU,Spark I Acquisition Corp. - Unit,G,N,N,100,N,N
4401,SPKLW,Spark I Acquisition Corp. - Warrant,G,N,N,100,N,N
4402,SPOG,Leverage Shares 2X Long SPOT Daily ETF,G,N,N,100,Y,N
4403,SPOK,"Spok Holdings, Inc. - Common Stock",Q,N,N,100,N,N
4404,SPPL,SIMPPLE LTD. - Ordinary Shares,S,N,N,100,N,N
4405,SPRB,"Spruce Biosciences, Inc. - Common Stock",S,N,N,100,N,N
4406,SPRC,SciSparc Ltd. - Ordinary Shares,S,N,D,100,N,N
4407,SPRO,"Spero Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N
4408,SPRX,Spear Alpha ETF,G,N,N,100,Y,N
4409,SPRY,"ARS Pharmaceuticals, Inc. - Common Stock",G,N,N,100,N,N
4410,SPSC,"SPS Commerce, Inc. - Common Stock",Q,N,N,100,N,N
4411,SPT,"Sprout Social, Inc - Class A Common Stock",S,N,N,100,N,N
4412,SPWH,"Sportsman's Warehouse Holdings, Inc. - Common Stock",Q,N,N,100,N,N
4413,SPWR,SunPower Inc. - Common Stock,G,N,N,100,N,N
4414,SPWRW,SunPower Inc. - Warrant,S,N,N,100,N,N
4415,SPXD,Xtrackers S&P 500 Diversified Sector Weight ETF,G,N,N,100,Y,N
4416,SPYQ,Tradr 2X Long SPY Quarterly ETF,G,N,N,100,Y,N
4417,SQFT,"Presidio Property Trust, Inc. - Class A Common Stock",S,N,N,100,N,N
4418,SQFTP,"Presidio Property Trust, Inc. - 9.375% Series D Cumulative Redeemable Perpetual Preferred Stock, $0.01 par value per share",S,N,N,100,N,N
4419,SQFTW,"Presidio Property Trust, Inc. - Series A Common Stock Purchase Warrants",S,N,N,100,N,N
4420,SQLV,Royce Quant Small-Cap Quality Value ETF,G,N,N,100,Y,N
4421,SQQQ,ProShares UltraPro Short QQQ,G,N,N,100,Y,N
4422,SRAD,Sportradar Group AG - Class A Ordinary Shares,Q,N,N,100,N,N
4423,SRBK,"SR Bancorp, Inc. - Common stock",S,N,N,100,N,N
4424,SRCE,1st Source Corporation - Common Stock,Q,N,N,100,N,N
4425,SRET,Global X SuperDividend REIT ETF,G,N,N,100,Y,N
4426,SRPT,"Sarepta Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N
4427,SRRK,Scholar Rock Holding Corporation - Common Stock,Q,N,N,100,N,N
4428,SRTA,"Strata Critical Medical, Inc. - Class A Common Stock",S,N,N,100,N,N
4429,SRTAW,"Strata Critical Medical, Inc. - Warrants",S,N,N,100,N,N
4430,SRTS,"Sensus Healthcare, Inc. - Common Stock",S,N,N,100,N,N
4431,SRZN,"Surrozen, Inc. - Common Stock",S,N,N,100,N,N
4432,SRZNW,"Surrozen, Inc. - Warrant",S,N,N,100,N,N
4433,SSBI,Summit State Bank - Common Stock,G,N,N,100,N,N
4434,SSEA,Starry Sea Acquisition Corp - Ordinary Shares,S,N,N,100,N,N
4435,SSEAR,Starry Sea Acquisition Corp - Rights,S,N,N,100,N,N
4436,SSEAU,Starry Sea Acquisition Corp - Unit,S,N,N,100,N,N
4437,SSII,SS Innovations International Inc. - Common Stock,S,N,N,100,N,N
4438,SSKN,"Strata Skin Sciences, Inc. - Common Stock",S,N,D,100,N,N
4439,SSM,Sono Group N.V. - Ordinary Shares,S,N,N,100,N,N
4440,SSNC,"SS&C Technologies Holdings, Inc. - Common Stock",Q,N,N,100,N,N
4441,SSP,E.W. Scripps Company (The) - Class A Common Stock,Q,N,N,100,N,N
4442,SSRM,SSR Mining Inc. - Common Stock,Q,N,N,100,N,N
4443,SSSS,SuRo Capital Corp. - Closed End Fund,Q,N,N,100,N,N
4444,SSSSL,SuRo Capital Corp. - 6.00% Notes due 2026,G,N,N,100,N,N
4445,SSTI,"SoundThinking, Inc. - Common Stock",S,N,N,100,N,N
4446,SSYS,"Stratasys, Ltd. - Common Stock",Q,N,N,100,N,N
4447,STAA,STAAR Surgical Company - Common Stock,G,N,N,100,N,N
4448,STAI,ScanTech AI Systems Inc. - Common stock,G,N,D,100,N,N
4449,STAK,STAK Inc. - Class A Ordinary Shares,S,N,D,100,N,N
4450,STBA,"S&T Bancorp, Inc. - Common Stock",Q,N,N,100,N,N
4451,STEP,StepStone Group Inc. - Class A Common Stock,Q,N,N,100,N,N
4452,STEX,Streamex Corp. - Common Stock,S,N,N,100,N,N
4453,STFS,Star Fashion Culture Holdings Limited - Class A Ordinary Shares,S,N,D,100,N,N
4454,STGW,Stagwell Inc. - Class A Common Stock,Q,N,N,100,N,N
4455,STHO,Star Holdings - Shares of Beneficial Interest,G,N,N,100,N,N
4456,STI,"Solidion Technology, Inc. - Common Stock",S,N,N,100,N,N
4457,STIM,"Neuronetics, Inc. - Common Stock",G,N,N,100,N,N
4458,STKE,Sol Strategies Inc. - Common Shares,Q,N,N,100,N,N
4459,STKH,Steakholder Foods Ltd. - American Depositary Shares,S,N,N,100,N,N
4460,STKL,"SunOpta, Inc. - Common Stock",Q,N,N,100,N,N
4461,STKS,"The ONE Group Hospitality, Inc. - Common Stock",S,N,N,100,N,N
4462,STLD,"Steel Dynamics, Inc. - Common Stock",Q,N,N,100,N,N
4463,STNC,Hennessy Sustainable ETF,G,N,N,100,Y,N
4464,STNE,StoneCo Ltd. - Class A Common Share,Q,N,N,100,N,N
4465,STOK,"Stoke Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N
4466,STRA,"Strategic Education, Inc. - Common Stock",Q,N,N,100,N,N
4467,STRC,Strategy Inc - Variable Rate Series A Perpetual Stretch Preferred Stock,Q,N,N,100,N,N
4468,STRD,Strategy Inc - 10.00% Series A Perpetual Stride Preferred Stock,Q,N,N,100,N,N
4469,STRF,Strategy Inc - 10.00% Series A Perpetual Strife Preferred Stock,Q,N,N,100,N,N
4470,STRK,Strategy Inc - 8.00% Series A Perpetual Strike Preferred Stock,Q,N,N,100,N,N
4471,STRL,"Sterling Infrastructure, Inc. - Common Stock",Q,N,N,40,N,N
4472,STRO,"Sutro Biopharma, Inc. - Common Stock",G,N,N,100,N,N
4473,STRR,"Star Equity Holdings, Inc. - Common Stock",Q,N,N,100,N,N
4474,STRRP,"Star Equity Holdings, Inc. - 10% Series A Cumulative Perpetual Preferred Stock",Q,N,N,100,N,N
4475,STRS,Stratus Properties Inc. - Common Stock,Q,N,N,100,N,N
4476,STRT,STRATTEC SECURITY CORPORATION - Common Stock,G,N,N,100,N,N
4477,STRZ,Starz Entertainment Corp. - Common Shares,Q,N,N,100,N,N
4478,STSS,Sharps Technology Inc. - Common Stock,S,N,N,100,N,N
4479,STSSW,Sharps Technology Inc. - Warrant,S,N,N,100,N,N
4480,STTK,"Shattuck Labs, Inc. - Common Stock",Q,N,N,100,N,N
4481,STX,Seagate Technology Holdings PLC - Ordinary Shares (Ireland),Q,N,N,100,N,N
4482,SUGP,SU Group Holdings Limited - Ordinary Shares,S,N,N,100,N,N
4483,SUIG,Sui Group Holdings Limited - Common Stock,S,N,N,100,N,N
4484,SUNE,"SUNation Energy, Inc. - Common Stock",S,N,N,100,N,N
4485,SUNS,"Sunrise Realty Trust, Inc. - Common Stock",S,N,N,100,N,N
4486,SUPN,"Supernus Pharmaceuticals, Inc. - Common Stock",G,N,N,100,N,N
4487,SUPP,TCW Transform Supply Chain ETF,G,N,N,100,Y,N
4488,SUPX,SuperX AI Technology Limited - Ordinary Shares,S,N,N,100,N,N
4489,SURG,"SurgePays, Inc. - Common Stock",S,N,N,100,N,N
4490,SUSB,iShares ESG Aware 1-5 Year USD Corporate Bond ETF,G,N,N,100,Y,N
4491,SUSC,iShares ESG Aware USD Corporate Bond ETF,G,N,N,100,Y,N
4492,SUSL,iShares ESG MSCI USA Leaders ETF,G,N,N,100,Y,N
4493,SUUN,PowerBank Corporation - Common Stock,G,N,N,100,N,N
4494,SVA,"Sinovac Biotech, Ltd. - Ordinary Shares (Antigua/Barbudo)",Q,N,E,100,N,N
4495,SVAC,Spring Valley Acquisition Corp. III - Class A Ordinary Shares,G,N,N,100,N,N
4496,SVACU,Spring Valley Acquisition Corp. III - Unit,G,N,N,100,N,N
4497,SVACW,Spring Valley Acquisition Corp. III - Warrant,G,N,N,100,N,N
4498,SVAQU,Silicon Valley Acquisition Corp. - Units,G,N,N,100,N,N
4499,SVC,Service Properties Trust - Shares of Beneficial Interest,Q,N,N,100,N,N
4500,SVCC,Stellar V Capital Corp. - Class A Ordinary Shares,G,N,N,100,N,N
4501,SVCCU,Stellar V Capital Corp. - Unit,G,N,N,100,N,N
4502,SVCCW,Stellar V Capital Corp. - Warrant,G,N,N,100,N,N
4503,SVCO,"Silvaco Group, Inc. - Common Stock",Q,N,N,100,N,N
4504,SVRA,"Savara, Inc. - Common Stock",Q,N,N,100,N,N
4505,SVRE,SaverOne 2014 Ltd. - American Depositary Shares,S,N,N,100,N,N
4506,SVREW,SaverOne 2014 Ltd. - Warrant,S,N,N,100,N,N
4507,SVRN,OceanPal Inc. - Common Stock,S,N,N,100,N,N
4508,SWAG,"Stran & Company, Inc. - Common Stock",S,N,N,100,N,N
4509,SWAGW,"Stran & Company, Inc. - Warrant",S,N,N,100,N,N
4510,SWBI,"Smith & Wesson Brands, Inc. - Common Stock",Q,N,N,100,N,N
4511,SWIM,"Latham Group, Inc. - Common Stock",Q,N,N,100,N,N
4512,SWKH,SWK Holdings Corporation - Common Stock,G,N,N,100,N,N
4513,SWKHL,SWK Holdings Corporation - 9.00% Senior Notes due 2027,G,N,N,100,N,N
4514,SWKS,"Skyworks Solutions, Inc. - Common Stock",Q,N,N,100,N,N
4515,SWP,SWP Growth & Income ETF,G,N,N,100,Y,N
4516,SWVL,Swvl Holdings Corp - Ordinary Shares,S,N,D,100,N,N
4517,SWVLW,Swvl Holdings Corp - Warrant,S,N,D,100,N,N
4518,SXTC,"China SXT Pharmaceuticals, Inc. - Common Stock",S,N,N,100,N,N
4519,SXTP,"60 Degrees Pharmaceuticals, Inc. - Common Stock",S,N,N,100,N,N
4520,SXTPW,"60 Degrees Pharmaceuticals, Inc. - Warrant",S,N,N,100,N,N
4521,SY,So-Young International Inc. - American Depository Shares,S,N,N,100,N,N
4522,SYBT,"Stock Yards Bancorp, Inc. - Common Stock",Q,N,N,100,N,N
4523,SYM,Symbotic Inc. - Class A Common Stock,G,N,N,100,N,N
4524,SYNA,Synaptics Incorporated - Common Stock,Q,N,N,100,N,N
4525,SYPR,"Sypris Solutions, Inc. - Common Stock",G,N,N,100,N,N
4526,SYRE,"Spyre Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N
4527,SYZ,Lazard US Systematic Small Cap Equity ETF,G,N,N,100,Y,N
4528,SZZL,Sizzle Acquisition Corp. II - Class A ordinary shares,G,N,N,100,N,N
4529,SZZLR,Sizzle Acquisition Corp. II - Right,G,N,N,100,N,N
4530,SZZLU,Sizzle Acquisition Corp. II - Unit,G,N,N,100,N,N
4531,TACH,Titan Acquisition Corp. - Class A Ordinary Shares,G,N,N,100,N,N
4532,TACHU,Titan Acquisition Corp. - Units,G,N,N,100,N,N
4533,TACHW,Titan Acquisition Corp. - Warrants,G,N,N,100,N,N
4534,TACO,Berto Acquisition Corp. - Ordinary Shares,G,N,N,100,N,N
4535,TACOU,Berto Acquisition Corp. - unit,G,N,N,100,N,N
4536,TACOW,Berto Acquisition Corp. - Warrant,G,N,N,100,N,N
4537,TACT,TransAct Technologies Incorporated - Common Stock,G,N,N,100,N,N
4538,TALK,"Talkspace, Inc. - Common Stock",S,N,N,100,N,N
4539,TALKW,"Talkspace, Inc. - Warrant",S,N,N,100,N,N
4540,TANH,Tantech Holdings Ltd. - Common Shares,S,N,N,100,N,N
4541,TAOP,Taoping Inc. - Ordinary Shares,S,N,N,100,N,N
4542,TAOX,Tao Synergies Inc. - Common Stock,S,N,N,100,N,N
4543,TARA,"Protara Therapeutics, Inc.  - Common Stock",G,N,N,100,N,N
4544,TARK,Tradr 2X Long Innovation ETF,G,N,N,100,Y,N
4545,TARS,"Tarsus Pharmaceuticals, Inc. - Common Stock",Q,N,N,100,N,N
4546,TASK,"TaskUs, Inc. - Class A Common Stock",Q,N,N,100,N,N
4547,TATT,TAT Technologies Ltd. - Ordinary Shares,G,N,N,100,N,N
4548,TAVI,Tavia Acquisition Corp. - Ordinary Shares,G,N,N,100,N,N
4549,TAVIR,Tavia Acquisition Corp. - Right,G,N,N,100,N,N
4550,TAVIU,Tavia Acquisition Corp. - Unit,G,N,N,100,N,N
4551,TAX,Cambria Tax Aware ETF,G,N,N,100,Y,N
4552,TAXE,Intermediate Municipal Income ETF,G,N,N,100,Y,N
4553,TAXI,Northern Trust Intermediate Tax-Exempt Bond ETF,G,N,N,100,Y,N
4554,TAXS,Northern Trust Short-Term Tax-Exempt Bond ETF,G,N,N,100,Y,N
4555,TAXT,Northern Trust Tax-Exempt Bond ETF,G,N,N,100,Y,N
4556,TAYD,"Taylor Devices, Inc. - Common Stock",S,N,N,100,N,N
4557,TBBK,"The Bancorp, Inc. - Common Stock",Q,N,N,100,N,N
4558,TBCH,Turtle Beach Corporation - Common Stock,G,N,N,100,N,N
4559,TBH,"Brag House Holdings, Inc. - Common Stock",S,N,D,100,N,N
4560,TBHC,"The Brand House Collective, Inc - Common Stock",Q,N,N,100,N,N
4561,TBIL,US Treasury 3 Month Bill ETF,G,N,N,100,Y,N
4562,TBLA,Taboola.com Ltd. - Ordinary Shares,Q,N,N,100,N,N
4563,TBLAW,Taboola.com Ltd. - Warrant,Q,N,N,100,N,N
4564,TBLD,Thornburg Income Builder Opportunities Trust - Closed End Fund,Q,N,N,100,N,N
4565,TBMC,Trailblazer Merger Corporation I - Class A Common Stock,G,N,D,100,N,N
4566,TBMCR,Trailblazer Merger Corporation I - Rights,G,N,D,100,N,N
4567,TBPH,"Theravance Biopharma, Inc. - Ordinary Shares",G,N,N,100,N,N
4568,TBRG,"TruBridge, Inc. - Common Stock",Q,N,N,100,N,N
4569,TC,Token Cat Limited - American Depositary Shares,S,N,N,100,N,N
4570,TCBI,"Texas Capital Bancshares, Inc. - Common Stock",Q,N,N,100,N,N
4571,TCBIO,"Texas Capital Bancshares, Inc. - Depositary Shares 5.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series B",Q,N,N,100,N,N
4572,TCBK,TriCo Bancshares - Common Stock,Q,N,N,100,N,N
4573,TCBS,"Texas Community Bancshares, Inc. - Common Stock",S,N,N,100,N,N
4574,TCHI,iShares MSCI China Multisector Tech ETF,G,N,N,100,Y,N
4575,TCMD,"Tactile Systems Technology, Inc. - Common Stock",G,N,N,100,N,N
4576,TCOM,Trip.com Group Limited - American Depositary Shares,Q,N,N,100,N,N
4577,TCPC,BlackRock TCP Capital Corp. - Closed End Fund,Q,N,N,100,N,N
4578,TCRT,"Alaunos Therapeutics, Inc. - Common Stock",S,N,N,100,N,N
4579,TCRX,"TScan Therapeutics, Inc. - Common Stock",G,N,N,100,N,N
4580,TCX,Tucows Inc. - Common Stock,S,N,N,100,N,N
4581,TDAC,Translational Development Acquisition Corp. - Ordinary Shares,G,N,N,100,N,N
4582,TDACU,Translational Development Acquisition Corp. - Units,G,N,N,100,N,N
4583,TDACW,Translational Development Acquisition Corp. - Warrants,G,N,N,100,N,N
4584,TDI,Touchstone Dynamic International ETF,G,N,N,100,Y,N
4585,TDIC,Dreamland Limited - Class A Ordinary Shares,S,N,D,100,N,N
4586,TDIV,First Trust NASDAQ Technology Dividend Index Fund,G,N,N,100,Y,N
4587,TDOG,21shares Dogecoin ETF,G,N,N,100,Y,N
4588,TDSB,ETC Cabana Target Beta ETF,G,N,N,100,Y,N
4589,TDSC,ETC Cabana Target Drawdown 10 ETF,G,N,N,100,Y,N
4590,TDTH,Trident Digital Tech Holdings Ltd - American Depository Shares,S,N,D,100,N,N
4591,TDUP,ThredUp Inc. - Class A Common Stock,Q,N,N,100,N,N
4592,TDWD,Tailwind 2.0 Acquisition Corp. - Class A Ordinary Shares,G,N,N,100,N,N
4593,TDWDR,Tailwind 2.0 Acquisition Corp. - Rights,G,N,N,100,N,N
4594,TDWDU,Tailwind 2.0 Acquisition Corp. - Unit,G,N,N,100,N,N
4595,TEAD,Teads Holding Co. - Common Stock,Q,N,D,100,N,N
4596,TEAM,Atlassian Corporation  - Class A Common Stock,Q,N,N,100,N,N
4597,TECH,Bio-Techne Corp - Common Stock,Q,N,N,100,N,N
4598,TECTP,"Tectonic Financial, Inc. - 9.00% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock",S,N,N,100,N,N
4599,TECX,"Tectonic Therapeutic, Inc. - Common Stock",G,N,N,100,N,N
4600,TEKX,SPDR Galaxy Transformative Tech Accelerators ETF,G,N,N,100,Y,N
4601,TEKY,Lazard Next Gen Technologies ETF,G,N,N,100,Y,N
4602,TELA,"TELA Bio, Inc. - Common stock",G,N,N,100,N,N
4603,TELO,"Telomir Pharmaceuticals, Inc. - Common Stock",S,N,D,100,N,N
4604,TEM,"Tempus AI, Inc. - Class A Common Stock",Q,N,N,100,N,N
4605,TENB,"Tenable Holdings, Inc. - Common Stock",Q,N,N,100,N,N
4606,TENX,"Tenax Therapeutics, Inc. - Common Stock",S,N,N,100,N,N
4607,TER,"Teradyne, Inc. - Common Stock",Q,N,N,100,N,N
4608,TERG,Leverage Shares 2X Long TER Daily ETF,G,N,N,100,Y,N
4609,TERN,"Terns Pharmaceuticals, Inc. - Common Stock",Q,N,N,100,N,N
4610,TEXN,iShares Texas Equity ETF,G,N,N,100,Y,N
4611,TEXX,Horizon Kinetics Texas ETF,G,N,N,100,Y,N
4612,TFNS,T. Rowe Price Financials ETF,G,N,N,100,Y,N
4613,TFSL,TFS Financial Corporation - Common Stock,Q,N,N,100,N,N
4614,TGHL,The GrowHub Limited - Class A Ordinary Shares,S,N,D,100,N,N
4615,TGL,Treasure Global Inc. - Common Stock,S,N,N,100,N,N
4616,TGTX,"TG Therapeutics, Inc. - Common Stock",S,N,N,100,N,N
4617,TH,Target Hospitality Corp. - Common Stock,S,N,N,100,N,N
4618,THAR,"Tharimmune, Inc. - Common Stock",S,N,D,100,N,N
4619,THCH,TH International Limited - Ordinary shares,S,N,N,100,N,N
4620,THFF,First Financial Corporation  - Common Stock,Q,N,N,100,N,N
4621,THH,TryHard Holdings Limited - Ordinary Shares,S,N,N,100,N,N
4622,THMZ,Lazard Equity Megatrends ETF,G,N,N,100,Y,N
4623,THRM,Gentherm Inc - Common Stock,Q,N,N,100,N,N
4624,THRV,Prospera Income ETF,G,N,N,100,Y,N
4625,THRY,"Thryv Holdings, Inc. - Common Stock",S,N,N,100,N,N
4626,THYM,T. Rowe Price High Income Municipal ETF,G,N,N,100,Y,N
4627,TIGO,Millicom International Cellular S.A. - Common Stock,Q,N,N,100,N,N
4628,TIGR,UP Fintech Holding Limited - American Depositary Shares representing fifteen Class A Ordinary Shares,Q,N,N,100,N,N
4629,TIL,"Instil Bio, Inc. - Common Stock",S,N,N,100,N,N
4630,TILE,"Interface, Inc. - Common Stock",Q,N,N,100,N,N
4631,TIPT,Tiptree Inc. - Common Stock,S,N,N,100,N,N
4632,TIRX,TIAN RUIXIANG Holdings Ltd - Class A Ordinary Shares,S,N,N,100,N,N
4633,TITN,Titan Machinery Inc. - Common Stock,Q,N,N,100,N,N
4634,TIVC,"Tivic Health Systems, Inc. - Common stock",S,N,N,100,N,N
4635,TJGC,TJGC Group Limited - ordinary shares,S,N,N,100,N,N
4636,TKLF,"Tokyo Lifestyle Co., Ltd. - American Depositary Shares",S,N,N,100,N,N
4637,TKNO,"Alpha Teknova, Inc. - Common Stock",G,N,N,100,N,N
4638,TLF,"Tandy Leather Factory, Inc. - common stock",S,N,N,100,N,N
4639,TLIH,Ten-League International Holdings Limited - Ordinary Shares,S,N,D,100,N,N
4640,TLN,Talen Energy Corporation - Common Stock,Q,N,N,40,N,N
4641,TLNC,Talon Capital Corp. - Class A Ordinary Shares,G,N,N,100,N,N
4642,TLNCU,Talon Capital Corp. - Units,G,N,N,100,N,N
4643,TLNCW,Talon Capital Corp. - Warrants,G,N,N,100,N,N
4644,TLPH,"Talphera, Inc. - Common Stock",S,N,N,100,N,N
4645,TLRY,"Tilray Brands, Inc. - Common Stock",Q,N,N,100,N,N
4646,TLS,Telos Corporation - Common Stock,G,N,N,100,N,N
4647,TLSA,Tiziana Life Sciences Ltd - Common Shares,S,N,N,100,N,N
4648,TLSI,"TriSalus Life Sciences, Inc. - Common Stock",G,N,N,100,N,N
4649,TLSIW,"TriSalus Life Sciences, Inc. - Warrant",G,N,N,100,N,N
4650,TLT,iShares 20+ Year Treasury Bond ETF,G,N,N,100,Y,N
4651,TLX,Telix Pharmaceuticals Limited - American Depositary Shares,Q,N,N,100,N,N
4652,TMB,Thornburg Multi Sector Bond ETF,G,N,N,100,Y,N
4653,TMC,TMC the metals company Inc. - Common Stock,Q,N,N,100,N,N
4654,TMCI,"Treace Medical Concepts, Inc. - Common Stock",Q,N,N,100,N,N
4655,TMCWW,TMC the metals company Inc. - Warrant,Q,N,N,100,N,N
4656,TMDX,"TransMedics Group, Inc. - Common Stock",G,N,N,100,N,N
4657,TMED,T. Rowe Price Health Care ETF,G,N,N,100,Y,N
4658,TMET,iShares Transition-Enabling Metals ETF,G,N,N,100,Y,N
4659,TMNL,T. Rowe Price Long Municipal Income ETF,G,N,N,100,Y,N
4660,TMNS,T. Rowe Price Short Municipal Income ETF,G,N,N,100,Y,N
4661,TMSF,T. Rowe Price Multi-Sector Income ETF,G,N,N,100,Y,N
4662,TMUS,"T-Mobile US, Inc. - Common Stock",Q,N,N,100,N,N
4663,TMUSI,"T-Mobile US, Inc. - 5.500% Senior Notes due June 2070",G,N,N,100,N,N
4664,TMUSL,"T-Mobile US, Inc. - 6.250% Senior Notes due 2069",G,N,N,100,N,N
4665,TMUSZ,"T-Mobile US, Inc. - 5.500% Senior Notes due March 2070",G,N,N,100,N,N
4666,TNDM,"Tandem Diabetes Care, Inc. - Common Stock",G,N,N,100,N,N
4667,TNGX,"Tango Therapeutics, Inc. - Common Stock",G,N,N,100,N,N
4668,TNMG,TNL Mediagene - Ordinary Shares,S,N,N,100,N,N
4669,TNON,"Tenon Medical, Inc. - Common Stock",S,N,N,100,N,N
4670,TNONW,"Tenon Medical, Inc. - Warrant",S,N,N,100,N,N
4671,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock,S,N,N,100,N,N
4672,TNYA,"Tenaya Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N
4673,TOI,"The Oncology Institute, Inc. - Common Stock",S,N,N,100,N,N
4674,TOIIW,"The Oncology Institute, Inc. - Warrant",S,N,N,100,N,N
4675,TOMZ,"TOMI Environmental Solutions, Inc. - Common Stock",S,N,D,100,N,N
4676,TONX,TON Strategy Company - Common Stock,S,N,N,100,N,N
4677,TOP,TOP Financial Group Limited - Class A Ordinary Shares,S,N,N,100,N,N
4678,TORO,Toro Corp. - Common stock,S,N,N,100,N,N
4679,TOUR,Tuniu Corporation - American Depositary Shares,S,N,D,100,N,N
4680,TOWN,Towne Bank - Common Stock,Q,N,N,100,N,N
4681,TOYO,"TOYO Co., Ltd - Ordinary Shares",S,N,N,100,N,N
4682,TPCS,TechPrecision Corporation - Common stock,S,N,N,100,N,N
4683,TPG,TPG Inc. - Class A Common Stock,Q,N,N,100,N,N
4684,TPGXL,TPG Inc. - 6.950% Fixed-Rate Junior Subordinated Notes due 2064,G,N,N,100,N,N
4685,TPLS,Thornburg Core Plus Bond ETF,G,N,N,100,Y,N
4686,TPST,"Tempest Therapeutics, Inc. - Common Stock",S,N,D,100,N,N
4687,TQQQ,ProShares UltraPro QQQ,G,N,N,100,Y,N
4688,TQQY,GraniteShares YieldBOOST QQQ ETF,G,N,N,100,Y,N
4689,TRAW,"Traws Pharma, Inc. - Common Stock",S,N,N,100,N,N
4690,TRBF,Angel Oak Total Return ETF,G,N,N,100,Y,N
4691,TRDA,"Entrada Therapeutics, Inc. - Common Stock",G,N,N,100,N,N
4692,TREE,"LendingTree, Inc. - Common Stock",Q,N,N,100,N,N
4693,TRI,Thomson Reuters Corp - Common Shares,Q,N,N,100,N,N
4694,TRIB,Trinity Biotech plc - American Depositary Shares,Q,N,N,100,N,N
4695,TRIL,Defiance Trillion Dollar Club Index ETF,G,N,N,100,Y,N
4696,TRIN,Trinity Capital Inc. - Common Stock,Q,N,N,100,N,N
4697,TRINI,Trinity Capital Inc. - 7.875% Notes Due 2029,Q,N,N,100,N,N
4698,TRINZ,Trinity Capital Inc. - 7.875% Notes due 2029,Q,N,N,100,N,N
4699,TRIP,"TripAdvisor, Inc. - Common Stock",Q,N,N,100,N,N
4700,TRMB,Trimble Inc. - Common Stock,Q,N,N,100,N,N
4701,TRMD,TORM plc - Class A Common Stock,Q,N,N,100,N,N
4702,TRMK,Trustmark Corporation - Common Stock,Q,N,N,100,N,N
4703,TRNR,Interactive Strength Inc. - Common Stock,S,N,N,100,N,N
4704,TRNS,"Transcat, Inc. - Common Stock",G,N,N,100,N,N
4705,TRON,Tron Inc. - Common Stock,S,N,N,100,N,N
4706,TROO,"TROOPS, Inc.  - Ordinary Shares",S,N,N,100,N,N
4707,TROW,"T. Rowe Price Group, Inc. - Common Stock",Q,N,N,100,N,N
4708,TRS,TriMas Corporation - Common Stock,Q,N,N,100,N,N
4709,TRSG,Tungray Technologies Inc - Class A Ordinary Shares,S,N,N,100,N,N
4710,TRST,TrustCo Bank Corp NY - Common Stock,Q,N,N,100,N,N
4711,TRUD,VanEck Consumer Discretionary TruSector ETF,G,N,N,100,Y,N
4712,TRUG,"TruGolf Holdings, Inc. - Class A Common Stock",S,N,D,100,N,N
4713,TRUP,"Trupanion, Inc. - Common Stock",G,N,N,100,N,N
4714,TRUT,VanEck Technology TruSector ETF,G,N,N,100,Y,N
4715,TRVG,trivago N.V. - American Depositary Shares,Q,N,N,100,N,N
4716,TRVI,"Trevi Therapeutics, Inc. - Common Stock",G,N,N,100,N,N
4717,TSAT,Telesat Corporation - Class A Common Shares and Class B Variable Voting Shares,Q,N,N,100,N,N
4718,TSBK,"Timberland Bancorp, Inc. - Common Stock",G,N,N,100,N,N
4719,TSCM,TimesSquare Quality Mid Cap Growth ETF,G,N,N,100,Y,N
4720,TSCO,Tractor Supply Company - Common Stock,Q,N,N,100,N,N
4721,TSDD,GraniteShares 2x Short TSLA Daily ETF,G,N,N,100,Y,N
4722,TSEL,Touchstone Sands Capital US Select Growth ETF,G,N,N,100,Y,N
4723,TSEM,Tower Semiconductor Ltd. - Ordinary Shares,Q,N,N,100,N,N
4724,TSHA,"Taysha Gene Therapies, Inc. - Common Stock",Q,N,N,100,N,N
4725,TSL,GraniteShares 1.25x Long TSLA Daily ETF,G,N,N,100,Y,N
